,greatersydney_x,rings_x,lga,dwellingtype_x,sales_price_median,sales_price_mean,sales_no,date,greatersydney_y,rings_y,dwellingtype_y,wrent_median,new_bonds_no,total_bonds_held,dwellingtype_g
487,Greater Sydney,Middle Ring,Willoughby,Strata,977.0,1052.0,102.0,2018-12-31,Greater Sydney,Middle Ring,Flat/Unit,600.0,640.0,6315.0,Strata
488,Greater Sydney,Outer Ring,Blacktown,Non Strata,719.0,729.0,655.0,2018-12-31,Greater Sydney,Outer Ring,House,470.0,1804.0,17613.0,Non Strata
489,Greater Sydney,Outer Ring,Blacktown,Strata,540.0,536.0,133.0,2018-12-31,Greater Sydney,Outer Ring,Other,390.0,297.0,3891.0,Strata
490,Greater Sydney,Outer Ring,Blacktown,Strata,540.0,536.0,133.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,450.0,290.0,2897.0,Strata
491,Greater Sydney,Outer Ring,Blacktown,Strata,540.0,536.0,133.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,424.0,3834.0,Strata
492,Greater Sydney,Outer Ring,Blue Mountains,Non Strata,635.0,660.0,235.0,2018-12-31,Greater Sydney,Outer Ring,House,450.0,314.0,3410.0,Non Strata
493,Greater Sydney,Outer Ring,Blue Mountains,Strata,530.0,534.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Other,395.0,5.0,313.0,Strata
494,Greater Sydney,Outer Ring,Blue Mountains,Strata,530.0,534.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,450.0,20.0,265.0,Strata
495,Greater Sydney,Outer Ring,Blue Mountains,Strata,530.0,534.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,320.0,78.0,711.0,Strata
496,Greater Sydney,Outer Ring,Camden,Non Strata,720.0,740.0,285.0,2018-12-31,Greater Sydney,Outer Ring,House,518.0,588.0,5066.0,Non Strata
497,Greater Sydney,Outer Ring,Camden,Strata,530.0,539.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Other,450.0,45.0,491.0,Strata
498,Greater Sydney,Outer Ring,Camden,Strata,530.0,539.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,450.0,32.0,248.0,Strata
499,Greater Sydney,Outer Ring,Camden,Strata,530.0,539.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,44.0,293.0,Strata
500,Greater Sydney,Outer Ring,Campbelltown,Non Strata,601.0,604.0,308.0,2018-12-31,Greater Sydney,Outer Ring,House,430.0,733.0,7468.0,Non Strata
501,Greater Sydney,Outer Ring,Campbelltown,Strata,420.0,427.0,73.0,2018-12-31,Greater Sydney,Outer Ring,Other,380.0,170.0,1825.0,Strata
502,Greater Sydney,Outer Ring,Campbelltown,Strata,420.0,427.0,73.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,380.0,103.0,1720.0,Strata
503,Greater Sydney,Outer Ring,Campbelltown,Strata,420.0,427.0,73.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,199.0,1730.0,Strata
504,Greater Sydney,Outer Ring,Central Coast,Non Strata,640.0,696.0,982.0,2018-12-31,Greater Sydney,Outer Ring,House,440.0,1691.0,17195.0,Non Strata
505,Greater Sydney,Outer Ring,Central Coast,Strata,500.0,519.0,273.0,2018-12-31,Greater Sydney,Outer Ring,Other,333.0,150.0,3086.0,Strata
506,Greater Sydney,Outer Ring,Central Coast,Strata,500.0,519.0,273.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,430.0,265.0,2880.0,Strata
507,Greater Sydney,Outer Ring,Central Coast,Strata,500.0,519.0,273.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,579.0,6494.0,Strata
508,Greater Sydney,Outer Ring,Fairfield,Non Strata,730.0,754.0,217.0,2018-12-31,Greater Sydney,Outer Ring,House,475.0,486.0,6753.0,Non Strata
509,Greater Sydney,Outer Ring,Fairfield,Strata,458.0,458.0,54.0,2018-12-31,Greater Sydney,Outer Ring,Other,380.0,203.0,2659.0,Strata
510,Greater Sydney,Outer Ring,Fairfield,Strata,458.0,458.0,54.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,460.0,118.0,1731.0,Strata
511,Greater Sydney,Outer Ring,Fairfield,Strata,458.0,458.0,54.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,371.0,4533.0,Strata
512,Greater Sydney,Outer Ring,Hawkesbury,Non Strata,770.0,907.0,133.0,2018-12-31,Greater Sydney,Outer Ring,House,450.0,266.0,2511.0,Non Strata
513,Greater Sydney,Outer Ring,Hawkesbury,Strata,495.0,472.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Other,400.0,20.0,479.0,Strata
514,Greater Sydney,Outer Ring,Hawkesbury,Strata,495.0,472.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,420.0,52.0,537.0,Strata
515,Greater Sydney,Outer Ring,Hawkesbury,Strata,495.0,472.0,20.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,330.0,49.0,606.0,Strata
516,Greater Sydney,Outer Ring,Hornsby,Non Strata,1180.0,1212.0,261.0,2018-12-31,Greater Sydney,Outer Ring,House,680.0,352.0,3393.0,Non Strata
517,Greater Sydney,Outer Ring,Hornsby,Strata,663.0,713.0,104.0,2018-12-31,Greater Sydney,Outer Ring,Other,450.0,62.0,1196.0,Strata
518,Greater Sydney,Outer Ring,Hornsby,Strata,663.0,713.0,104.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,623.0,72.0,777.0,Strata
519,Greater Sydney,Outer Ring,Hornsby,Strata,663.0,713.0,104.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,480.0,483.0,4524.0,Strata
520,Greater Sydney,Outer Ring,Liverpool,Non Strata,750.0,793.0,281.0,2018-12-31,Greater Sydney,Outer Ring,House,520.0,737.0,7589.0,Non Strata
521,Greater Sydney,Outer Ring,Liverpool,Strata,485.0,477.0,95.0,2018-12-31,Greater Sydney,Outer Ring,Other,395.0,202.0,2014.0,Strata
522,Greater Sydney,Outer Ring,Liverpool,Strata,485.0,477.0,95.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,460.0,137.0,1522.0,Strata
523,Greater Sydney,Outer Ring,Liverpool,Strata,485.0,477.0,95.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,400.0,637.0,5831.0,Strata
524,Greater Sydney,Outer Ring,Northern Beaches,Non Strata,1660.0,1837.0,483.0,2018-12-31,Greater Sydney,Outer Ring,House,950.0,570.0,5070.0,Non Strata
525,Greater Sydney,Outer Ring,Northern Beaches,Strata,873.0,964.0,410.0,2018-12-31,Greater Sydney,Outer Ring,Other,600.0,75.0,1925.0,Strata
526,Greater Sydney,Outer Ring,Northern Beaches,Strata,873.0,964.0,410.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,850.0,173.0,1284.0,Strata
527,Greater Sydney,Outer Ring,Northern Beaches,Strata,873.0,964.0,410.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,600.0,1547.0,14930.0,Strata
528,Greater Sydney,Outer Ring,Penrith,Non Strata,665.0,692.0,422.0,2018-12-31,Greater Sydney,Outer Ring,House,450.0,1076.0,10448.0,Non Strata
529,Greater Sydney,Outer Ring,Penrith,Strata,490.0,477.0,128.0,2018-12-31,Greater Sydney,Outer Ring,Other,340.0,133.0,2487.0,Strata
530,Greater Sydney,Outer Ring,Penrith,Strata,490.0,477.0,128.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,400.0,271.0,2457.0,Strata
531,Greater Sydney,Outer Ring,Penrith,Strata,490.0,477.0,128.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,368.0,504.0,3569.0,Strata
532,Greater Sydney,Outer Ring,Sutherland Shire,Non Strata,1105.0,1215.0,421.0,2018-12-31,Greater Sydney,Outer Ring,House,693.0,412.0,3786.0,Non Strata
533,Greater Sydney,Outer Ring,Sutherland Shire,Strata,730.0,827.0,312.0,2018-12-31,Greater Sydney,Outer Ring,Other,450.0,20.0,1329.0,Strata
534,Greater Sydney,Outer Ring,Sutherland Shire,Strata,730.0,827.0,312.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,670.0,193.0,1662.0,Strata
535,Greater Sydney,Outer Ring,Sutherland Shire,Strata,730.0,827.0,312.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,480.0,790.0,8186.0,Strata
536,Greater Sydney,Outer Ring,The Hills Shire,Non Strata,1168.0,1285.0,321.0,2018-12-31,Greater Sydney,Outer Ring,House,630.0,641.0,5295.0,Non Strata
537,Greater Sydney,Outer Ring,The Hills Shire,Strata,794.0,791.0,56.0,2018-12-31,Greater Sydney,Outer Ring,Other,490.0,55.0,940.0,Strata
538,Greater Sydney,Outer Ring,The Hills Shire,Strata,794.0,791.0,56.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,560.0,114.0,1137.0,Strata
539,Greater Sydney,Outer Ring,The Hills Shire,Strata,794.0,791.0,56.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,500.0,262.0,1807.0,Strata
540,Greater Sydney,Outer Ring,Wollondilly,Non Strata,708.0,838.0,106.0,2018-12-31,Greater Sydney,Outer Ring,House,450.0,174.0,1565.0,Non Strata
541,Greater Sydney,Outer Ring,Wollondilly,Strata,530.0,,5.0,2018-12-31,Greater Sydney,Outer Ring,Other,370.0,20.0,253.0,Strata
542,Greater Sydney,Outer Ring,Wollondilly,Strata,530.0,,5.0,2018-12-31,Greater Sydney,Outer Ring,Townhouse,408.0,20.0,83.0,Strata
543,Greater Sydney,Outer Ring,Wollondilly,Strata,530.0,,5.0,2018-12-31,Greater Sydney,Outer Ring,Flat/Unit,330.0,20.0,207.0,Strata
544,Greater Sydney,Inner Ring,Inner West,Non Strata,1353.0,1465.0,244.0,2019-03-31,Greater Sydney,Inner Ring,House,795.0,824.0,6231.0,Non Strata
545,Greater Sydney,Inner Ring,Inner West,Strata,699.0,749.0,187.0,2019-03-31,Greater Sydney,Inner Ring,Other,485.0,192.0,4435.0,Strata
546,Greater Sydney,Inner Ring,Inner West,Strata,699.0,749.0,187.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,770.0,241.0,2549.0,Strata
547,Greater Sydney,Inner Ring,Inner West,Strata,699.0,749.0,187.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,500.0,2019.0,17469.0,Strata
548,Greater Sydney,Inner Ring,Lane Cove,Non Strata,2000.0,2205.0,38.0,2019-03-31,Greater Sydney,Inner Ring,House,850.0,107.0,765.0,Non Strata
549,Greater Sydney,Inner Ring,Lane Cove,Strata,777.0,853.0,86.0,2019-03-31,Greater Sydney,Inner Ring,Other,668.0,20.0,244.0,Strata
550,Greater Sydney,Inner Ring,Lane Cove,Strata,777.0,853.0,86.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,850.0,20.0,282.0,Strata
551,Greater Sydney,Inner Ring,Lane Cove,Strata,777.0,853.0,86.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,550.0,510.0,3561.0,Strata
552,Greater Sydney,Inner Ring,Mosman,Non Strata,3603.0,3991.0,20.0,2019-03-31,Greater Sydney,Inner Ring,House,1425.0,70.0,485.0,Non Strata
553,Greater Sydney,Inner Ring,Mosman,Strata,963.0,1145.0,50.0,2019-03-31,Greater Sydney,Inner Ring,Other,593.0,5.0,306.0,Strata
554,Greater Sydney,Inner Ring,Mosman,Strata,963.0,1145.0,50.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,1150.0,20.0,194.0,Strata
555,Greater Sydney,Inner Ring,Mosman,Strata,963.0,1145.0,50.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,595.0,303.0,2972.0,Strata
556,Greater Sydney,Inner Ring,North Sydney,Non Strata,2278.0,2343.0,44.0,2019-03-31,Greater Sydney,Inner Ring,House,850.0,125.0,839.0,Non Strata
557,Greater Sydney,Inner Ring,North Sydney,Strata,1043.0,1140.0,188.0,2019-03-31,Greater Sydney,Inner Ring,Other,620.0,35.0,1099.0,Strata
558,Greater Sydney,Inner Ring,North Sydney,Strata,1043.0,1140.0,188.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,900.0,88.0,944.0,Strata
559,Greater Sydney,Inner Ring,North Sydney,Strata,1043.0,1140.0,188.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,600.0,1489.0,13413.0,Strata
560,Greater Sydney,Inner Ring,Randwick,Non Strata,1960.0,2061.0,89.0,2019-03-31,Greater Sydney,Inner Ring,House,900.0,314.0,2204.0,Non Strata
561,Greater Sydney,Inner Ring,Randwick,Strata,860.0,943.0,173.0,2019-03-31,Greater Sydney,Inner Ring,Other,390.0,156.0,2267.0,Strata
562,Greater Sydney,Inner Ring,Randwick,Strata,860.0,943.0,173.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,900.0,114.0,1179.0,Strata
563,Greater Sydney,Inner Ring,Randwick,Strata,860.0,943.0,173.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,600.0,1877.0,15172.0,Strata
564,Greater Sydney,Inner Ring,Sydney,Non Strata,1500.0,1585.0,108.0,2019-03-31,Greater Sydney,Inner Ring,House,775.0,573.0,3276.0,Non Strata
565,Greater Sydney,Inner Ring,Sydney,Strata,840.0,956.0,541.0,2019-03-31,Greater Sydney,Inner Ring,Other,501.0,1001.0,8278.0,Strata
566,Greater Sydney,Inner Ring,Sydney,Strata,840.0,956.0,541.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,880.0,313.0,3572.0,Strata
567,Greater Sydney,Inner Ring,Sydney,Strata,840.0,956.0,541.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,650.0,6212.0,41835.0,Strata
568,Greater Sydney,Inner Ring,Waverley,Non Strata,2620.0,2830.0,59.0,2019-03-31,Greater Sydney,Inner Ring,House,1210.0,138.0,1060.0,Non Strata
569,Greater Sydney,Inner Ring,Waverley,Strata,1100.0,1874.0,123.0,2019-03-31,Greater Sydney,Inner Ring,Other,593.0,52.0,1461.0,Strata
570,Greater Sydney,Inner Ring,Waverley,Strata,1100.0,1874.0,123.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,1095.0,52.0,605.0,Strata
571,Greater Sydney,Inner Ring,Waverley,Strata,1100.0,1874.0,123.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,700.0,1062.0,10668.0,Strata
572,Greater Sydney,Inner Ring,Woollahra,Non Strata,3960.0,4434.0,68.0,2019-03-31,Greater Sydney,Inner Ring,House,1425.0,138.0,929.0,Non Strata
573,Greater Sydney,Inner Ring,Woollahra,Strata,1310.0,1664.0,120.0,2019-03-31,Greater Sydney,Inner Ring,Other,700.0,43.0,1125.0,Strata
574,Greater Sydney,Inner Ring,Woollahra,Strata,1310.0,1664.0,120.0,2019-03-31,Greater Sydney,Inner Ring,Townhouse,1173.0,66.0,749.0,Strata
575,Greater Sydney,Inner Ring,Woollahra,Strata,1310.0,1664.0,120.0,2019-03-31,Greater Sydney,Inner Ring,Flat/Unit,690.0,577.0,5720.0,Strata
576,Greater Sydney,Middle Ring,Bayside,Non Strata,1138.0,1176.0,98.0,2019-03-31,Greater Sydney,Middle Ring,House,650.0,293.0,3257.0,Non Strata
577,Greater Sydney,Middle Ring,Bayside,Strata,675.0,707.0,265.0,2019-03-31,Greater Sydney,Middle Ring,Other,530.0,94.0,2098.0,Strata
578,Greater Sydney,Middle Ring,Bayside,Strata,675.0,707.0,265.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,675.0,95.0,1178.0,Strata
579,Greater Sydney,Middle Ring,Bayside,Strata,675.0,707.0,265.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,600.0,2088.0,15940.0,Strata
580,Greater Sydney,Middle Ring,Burwood,Non Strata,1249.0,1433.0,20.0,2019-03-31,Greater Sydney,Middle Ring,House,700.0,54.0,603.0,Non Strata
581,Greater Sydney,Middle Ring,Burwood,Strata,695.0,719.0,36.0,2019-03-31,Greater Sydney,Middle Ring,Other,580.0,51.0,784.0,Strata
582,Greater Sydney,Middle Ring,Burwood,Strata,695.0,719.0,36.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,658.0,20.0,209.0,Strata
583,Greater Sydney,Middle Ring,Burwood,Strata,695.0,719.0,36.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,565.0,421.0,2898.0,Strata
584,Greater Sydney,Middle Ring,Canada Bay,Non Strata,1688.0,1701.0,56.0,2019-03-31,Greater Sydney,Middle Ring,House,750.0,218.0,1709.0,Non Strata
585,Greater Sydney,Middle Ring,Canada Bay,Strata,854.0,924.0,120.0,2019-03-31,Greater Sydney,Middle Ring,Other,580.0,55.0,898.0,Strata
586,Greater Sydney,Middle Ring,Canada Bay,Strata,854.0,924.0,120.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,680.0,75.0,804.0,Strata
587,Greater Sydney,Middle Ring,Canada Bay,Strata,854.0,924.0,120.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,600.0,1166.0,8055.0,Strata
588,Greater Sydney,Middle Ring,Canterbury-Bankstown,Non Strata,855.0,879.0,351.0,2019-03-31,Greater Sydney,Middle Ring,House,550.0,796.0,8935.0,Non Strata
589,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,547.0,593.0,255.0,2019-03-31,Greater Sydney,Middle Ring,Other,430.0,267.0,5295.0,Strata
590,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,547.0,593.0,255.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,600.0,278.0,3355.0,Strata
591,Greater Sydney,Middle Ring,Canterbury-Bankstown,Strata,547.0,593.0,255.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,420.0,1493.0,15181.0,Strata
592,Greater Sydney,Middle Ring,Cumberland,Non Strata,770.0,789.0,183.0,2019-03-31,Greater Sydney,Middle Ring,House,500.0,580.0,6544.0,Non Strata
593,Greater Sydney,Middle Ring,Cumberland,Strata,538.0,527.0,144.0,2019-03-31,Greater Sydney,Middle Ring,Other,440.0,237.0,3232.0,Strata
594,Greater Sydney,Middle Ring,Cumberland,Strata,538.0,527.0,144.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,520.0,209.0,2561.0,Strata
595,Greater Sydney,Middle Ring,Cumberland,Strata,538.0,527.0,144.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,430.0,1120.0,11418.0,Strata
596,Greater Sydney,Middle Ring,Georges River,Non Strata,1200.0,1231.0,125.0,2019-03-31,Greater Sydney,Middle Ring,House,600.0,319.0,3239.0,Non Strata
597,Greater Sydney,Middle Ring,Georges River,Strata,650.0,655.0,144.0,2019-03-31,Greater Sydney,Middle Ring,Other,490.0,67.0,1943.0,Strata
598,Greater Sydney,Middle Ring,Georges River,Strata,650.0,655.0,144.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,603.0,84.0,890.0,Strata
599,Greater Sydney,Middle Ring,Georges River,Strata,650.0,655.0,144.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,495.0,923.0,8795.0,Strata
600,Greater Sydney,Middle Ring,Hunters Hill,Non Strata,2500.0,2769.0,20.0,2019-03-31,Greater Sydney,Middle Ring,House,950.0,33.0,250.0,Non Strata
601,Greater Sydney,Middle Ring,Hunters Hill,Strata,1620.0,1541.0,20.0,2019-03-31,Greater Sydney,Middle Ring,Other,520.0,5.0,66.0,Strata
602,Greater Sydney,Middle Ring,Hunters Hill,Strata,1620.0,1541.0,20.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,650.0,5.0,65.0,Strata
603,Greater Sydney,Middle Ring,Hunters Hill,Strata,1620.0,1541.0,20.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,550.0,53.0,494.0,Strata
604,Greater Sydney,Middle Ring,Ku-Ring-Gai,Non Strata,1910.0,2065.0,168.0,2019-03-31,Greater Sydney,Middle Ring,House,990.0,339.0,2662.0,Non Strata
605,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,880.0,951.0,106.0,2019-03-31,Greater Sydney,Middle Ring,Other,603.0,20.0,510.0,Strata
606,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,880.0,951.0,106.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,775.0,20.0,213.0,Strata
607,Greater Sydney,Middle Ring,Ku-Ring-Gai,Strata,880.0,951.0,106.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,600.0,586.0,4176.0,Strata
608,Greater Sydney,Middle Ring,Parramatta,Non Strata,1010.0,1068.0,191.0,2019-03-31,Greater Sydney,Middle Ring,House,540.0,606.0,5390.0,Non Strata
609,Greater Sydney,Middle Ring,Parramatta,Strata,647.0,642.0,279.0,2019-03-31,Greater Sydney,Middle Ring,Other,450.0,192.0,3249.0,Strata
610,Greater Sydney,Middle Ring,Parramatta,Strata,647.0,642.0,279.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,565.0,240.0,2697.0,Strata
611,Greater Sydney,Middle Ring,Parramatta,Strata,647.0,642.0,279.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,490.0,3069.0,22242.0,Strata
612,Greater Sydney,Middle Ring,Ryde,Non Strata,1335.0,1428.0,117.0,2019-03-31,Greater Sydney,Middle Ring,House,660.0,332.0,2573.0,Non Strata
613,Greater Sydney,Middle Ring,Ryde,Strata,685.0,739.0,195.0,2019-03-31,Greater Sydney,Middle Ring,Other,490.0,73.0,1124.0,Strata
614,Greater Sydney,Middle Ring,Ryde,Strata,685.0,739.0,195.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,600.0,159.0,1484.0,Strata
615,Greater Sydney,Middle Ring,Ryde,Strata,685.0,739.0,195.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,480.0,1820.0,10489.0,Strata
616,Greater Sydney,Middle Ring,Strathfield,Non Strata,2250.0,2499.0,20.0,2019-03-31,Greater Sydney,Middle Ring,House,705.0,72.0,626.0,Non Strata
617,Greater Sydney,Middle Ring,Strathfield,Strata,633.0,627.0,52.0,2019-03-31,Greater Sydney,Middle Ring,Other,520.0,81.0,807.0,Strata
618,Greater Sydney,Middle Ring,Strathfield,Strata,633.0,627.0,52.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,650.0,20.0,234.0,Strata
619,Greater Sydney,Middle Ring,Strathfield,Strata,633.0,627.0,52.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,510.0,489.0,4103.0,Strata
620,Greater Sydney,Middle Ring,Willoughby,Non Strata,2105.0,2291.0,62.0,2019-03-31,Greater Sydney,Middle Ring,House,955.0,187.0,1567.0,Non Strata
621,Greater Sydney,Middle Ring,Willoughby,Strata,883.0,975.0,86.0,2019-03-31,Greater Sydney,Middle Ring,Other,548.0,20.0,589.0,Strata
622,Greater Sydney,Middle Ring,Willoughby,Strata,883.0,975.0,86.0,2019-03-31,Greater Sydney,Middle Ring,Townhouse,753.0,32.0,510.0,Strata
623,Greater Sydney,Middle Ring,Willoughby,Strata,883.0,975.0,86.0,2019-03-31,Greater Sydney,Middle Ring,Flat/Unit,580.0,772.0,6362.0,Strata
624,Greater Sydney,Outer Ring,Blacktown,Non Strata,684.0,702.0,564.0,2019-03-31,Greater Sydney,Outer Ring,House,470.0,1840.0,17883.0,Non Strata
625,Greater Sydney,Outer Ring,Blacktown,Strata,525.0,521.0,123.0,2019-03-31,Greater Sydney,Outer Ring,Other,373.0,256.0,3806.0,Strata
626,Greater Sydney,Outer Ring,Blacktown,Strata,525.0,521.0,123.0,2019-03-31,Greater Sydney,Outer Ring,Townhouse,450.0,288.0,2946.0,Strata
627,Greater Sydney,Outer Ring,Blacktown,Strata,525.0,521.0,123.0,2019-03-31,Greater Sydney,Outer Ring,Flat/Unit,370.0,456.0,3895.0,Strata
628,Greater Sydney,Outer Ring,Blue Mountains,Non Strata,650.0,679.0,219.0,2019-03-31,Greater Sydney,Outer Ring,House,450.0,342.0,3429.0,Non Strata
629,Greater Sydney,Outer Ring,Blue Mountains,Strata,551.0,542.0,20.0,2019-03-31,Greater Sydney,Outer Ring,Other,380.0,5.0,302.0,Strata
630,Greater Sydney,Outer Ring,Blue Mountains,Strata,551.0,542.0,20.0,2019-03-31,Greater Sydney,Outer Ring,Townhouse,410.0,20.0,271.0,Strata
631,Greater Sydney,Outer Ring,Blue Mountains,Strata,551.0,542.0,20.0,2019-03-31,Greater Sydney,Outer Ring,Flat/Unit,300.0,56.0,688.0,Strata
632,Greater Sydney,Outer Ring,Camden,Non Strata,700.0,720.0,242.0,2019-03-31,Greater Sydney,Outer Ring,House,500.0,636.0,5212.0,Non Strata
633,Greater Sydney,Outer Ring,Camden,Strata,489.0,505.0,20.0,2019-03-31,Greater Sydney,Outer Ring,Other,390.0,44.0,486.0,Strata
634,Greater Sydney,Outer Ring,Camden,Strata,489.0,505.0,20.0,2019-03-31,Greater Sydney,Outer Ring,Townhouse,450.0,39.0,265.0,Strata
635,Greater Sydney,Outer Ring,Camden,Strata,489.0,505.0,20.0,2019-03-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,49.0,311.0,Strata
636,Greater Sydney,Outer Ring,Campbelltown,Non Strata,571.0,584.0,284.0,2019-03-31,Greater Sydney,Outer Ring,House,430.0,686.0,7511.0,Non Strata
637,Greater Sydney,Outer Ring,Campbelltown,Strata,420.0,425.0,63.0,2019-03-31,Greater Sydney,Outer Ring,Other,375.0,187.0,1839.0,Strata
638,Greater Sydney,Outer Ring,Campbelltown,Strata,420.0,425.0,63.0,2019-03-31,Greater Sydney,Outer Ring,Townhouse,388.0,132.0,1710.0,Strata
639,Greater Sydney,Outer Ring,Campbelltown,Strata,420.0,425.0,63.0,2019-03-31,Greater Sydney,Outer Ring,Flat/Unit,363.0,228.0,1779.0,Strata
640,Greater Sydney,Outer Ring,Central Coast,Non Strata,620.0,665.0,845.0,2019-03-31,Greater Sydney,Outer Ring,House,440.0,1637.0,17401.0,Non Strata
641,Greater Sydney,Outer Ring,Central Coast,Strata,490.0,523.0,230.0,2019-03-31,Greater Sydney,Outer Ring,Other,350.0,139.0,3059.0,Strata
642,Greater Sydney,Outer Ring,Central Coast,Strata,490.0,523.0,230.0,2019-03-31,Greater Sydney,Outer Ring,Townhouse,430.0,288.0,2895.0,Strata
643,Greater Sydney,Outer Ring,Central Coast,Strata,490.0,523.0,230.0,2019-03-31,Greater Sydney,Outer Ring,Flat/Unit,355.0,663.0,6499.0,Strata
644,Greater Sydney,Outer Ring,Fairfield,Non Strata,719.0,725.0,166.0,2019-03-31,Greater Sydney,Outer Ring,House,460.0,401.0,6733.0,Non Strata
645,Greater Sydney,Outer Ring,Fairfield,Strata,421.0,424.0,45.0,2019-03-31,Greater Sydney,Outer Ring,Other,370.0,181.0,2654.0,Strata
