,lga,sales_price_median,sales_price_mean,sales_no,date,greatersydney_y,rings_y,dwellingtype_y,wrent_median,new_bonds_no,total_bonds_held,dwellingtype_g
2740,Sydney,950.0,1061.0,922.0,2023-03-31,Greater Sydney,Inner Ring,Flat/Unit,769.0,5420.0,50964.0,Strata
2741,Waverley,3850.0,4281.0,85.0,2023-03-31,Greater Sydney,Inner Ring,House,995.0,393.0,2283.0,Non Strata
2742,Waverley,1300.0,1531.0,182.0,2023-03-31,Greater Sydney,Inner Ring,Other,345.0,20.0,965.0,Strata
2743,Waverley,1300.0,1531.0,182.0,2023-03-31,Greater Sydney,Inner Ring,Townhouse,1200.0,20.0,452.0,Strata
2744,Waverley,1300.0,1531.0,182.0,2023-03-31,Greater Sydney,Inner Ring,Flat/Unit,850.0,758.0,11567.0,Strata
2745,Woollahra,4425.0,5366.0,77.0,2023-03-31,Greater Sydney,Inner Ring,House,1200.0,359.0,1877.0,Non Strata
2746,Woollahra,1500.0,1828.0,127.0,2023-03-31,Greater Sydney,Inner Ring,Other,500.0,5.0,617.0,Strata
2747,Woollahra,1500.0,1828.0,127.0,2023-03-31,Greater Sydney,Inner Ring,Townhouse,1350.0,20.0,532.0,Strata
2748,Woollahra,1500.0,1828.0,127.0,2023-03-31,Greater Sydney,Inner Ring,Flat/Unit,850.0,429.0,6289.0,Strata
2749,Bayside,1582.0,1628.0,147.0,2023-03-31,Greater Sydney,Middle Ring,House,750.0,807.0,5160.0,Non Strata
2750,Bayside,739.0,755.0,516.0,2023-03-31,Greater Sydney,Middle Ring,Other,755.0,98.0,1407.0,Strata
2751,Bayside,739.0,755.0,516.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,850.0,62.0,991.0,Strata
2752,Bayside,739.0,755.0,516.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,720.0,1994.0,20159.0,Strata
2753,Burwood,2275.0,2213.0,20.0,2023-03-31,Greater Sydney,Middle Ring,House,720.0,220.0,1093.0,Non Strata
2754,Burwood,850.0,869.0,93.0,2023-03-31,Greater Sydney,Middle Ring,Other,620.0,20.0,575.0,Strata
2755,Burwood,850.0,869.0,93.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,1000.0,20.0,224.0,Strata
2756,Burwood,850.0,869.0,93.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,650.0,466.0,4415.0,Strata
2757,Canada Bay,2715.0,2812.0,78.0,2023-03-31,Greater Sydney,Middle Ring,House,795.0,454.0,2651.0,Non Strata
2758,Canada Bay,980.0,1099.0,216.0,2023-03-31,Greater Sydney,Middle Ring,Other,740.0,20.0,610.0,Strata
2759,Canada Bay,980.0,1099.0,216.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,830.0,43.0,702.0,Strata
2760,Canada Bay,980.0,1099.0,216.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,700.0,777.0,8891.0,Strata
2761,Canterbury-Bankstown,1203.0,1253.0,440.0,2023-03-31,Greater Sydney,Middle Ring,House,620.0,1148.0,11427.0,Non Strata
2762,Canterbury-Bankstown,555.0,577.0,398.0,2023-03-31,Greater Sydney,Middle Ring,Other,475.0,164.0,4014.0,Strata
2763,Canterbury-Bankstown,555.0,577.0,398.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,675.0,163.0,3322.0,Strata
2764,Canterbury-Bankstown,555.0,577.0,398.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,450.0,1216.0,18099.0,Strata
2765,Cumberland,1079.0,1113.0,270.0,2023-03-31,Greater Sydney,Middle Ring,House,550.0,998.0,8885.0,Non Strata
2766,Cumberland,537.0,567.0,326.0,2023-03-31,Greater Sydney,Middle Ring,Other,460.0,124.0,2801.0,Strata
2767,Cumberland,537.0,567.0,326.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,580.0,135.0,2549.0,Strata
2768,Cumberland,537.0,567.0,326.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,490.0,1053.0,13843.0,Strata
2769,Georges River,1700.0,1800.0,157.0,2023-03-31,Greater Sydney,Middle Ring,House,650.0,501.0,4246.0,Non Strata
2770,Georges River,723.0,739.0,274.0,2023-03-31,Greater Sydney,Middle Ring,Other,585.0,20.0,1116.0,Strata
2771,Georges River,723.0,739.0,274.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,730.0,48.0,906.0,Strata
2772,Georges River,723.0,739.0,274.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,550.0,718.0,10290.0,Strata
2773,Hunters Hill,3410.0,3746.0,20.0,2023-03-31,Greater Sydney,Middle Ring,House,950.0,39.0,325.0,Non Strata
2774,Hunters Hill,865.0,1135.0,20.0,2023-03-31,Greater Sydney,Middle Ring,Other,620.0,5.0,44.0,Strata
2775,Hunters Hill,865.0,1135.0,20.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,800.0,5.0,79.0,Strata
2776,Hunters Hill,865.0,1135.0,20.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,525.0,31.0,512.0,Strata
2777,Ku-Ring-Gai,3150.0,3420.0,236.0,2023-03-31,Greater Sydney,Middle Ring,House,1070.0,498.0,3219.0,Non Strata
2778,Ku-Ring-Gai,1050.0,1172.0,163.0,2023-03-31,Greater Sydney,Middle Ring,Other,680.0,20.0,289.0,Strata
2779,Ku-Ring-Gai,1050.0,1172.0,163.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,910.0,20.0,240.0,Strata
2780,Ku-Ring-Gai,1050.0,1172.0,163.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,680.0,440.0,4718.0,Strata
2781,Parramatta,1556.0,1607.0,241.0,2023-03-31,Greater Sydney,Middle Ring,House,600.0,1360.0,8688.0,Non Strata
2782,Parramatta,663.0,679.0,739.0,2023-03-31,Greater Sydney,Middle Ring,Other,470.0,73.0,2061.0,Strata
2783,Parramatta,663.0,679.0,739.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,670.0,168.0,2608.0,Strata
2784,Parramatta,663.0,679.0,739.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,575.0,2633.0,27670.0,Strata
2785,Ryde,2250.0,2250.0,142.0,2023-03-31,Greater Sydney,Middle Ring,House,690.0,650.0,4004.0,Non Strata
2786,Ryde,785.0,802.0,357.0,2023-03-31,Greater Sydney,Middle Ring,Other,637.0,40.0,854.0,Strata
2787,Ryde,785.0,802.0,357.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,698.0,120.0,1546.0,Strata
2788,Ryde,785.0,802.0,357.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,590.0,1121.0,13164.0,Strata
2789,Strathfield,3325.0,3460.0,20.0,2023-03-31,Greater Sydney,Middle Ring,House,650.0,167.0,1049.0,Non Strata
2790,Strathfield,630.0,643.0,126.0,2023-03-31,Greater Sydney,Middle Ring,Other,550.0,20.0,701.0,Strata
2791,Strathfield,630.0,643.0,126.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,800.0,20.0,217.0,Strata
2792,Strathfield,630.0,643.0,126.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,593.0,460.0,5228.0,Strata
2793,Willoughby,3376.0,3455.0,78.0,2023-03-31,Greater Sydney,Middle Ring,House,888.0,360.0,2268.0,Non Strata
2794,Willoughby,970.0,1039.0,123.0,2023-03-31,Greater Sydney,Middle Ring,Other,720.0,20.0,345.0,Strata
2795,Willoughby,970.0,1039.0,123.0,2023-03-31,Greater Sydney,Middle Ring,Townhouse,1040.0,20.0,418.0,Strata
2796,Willoughby,970.0,1039.0,123.0,2023-03-31,Greater Sydney,Middle Ring,Flat/Unit,650.0,756.0,7696.0,Strata
2797,Blacktown,970.0,1016.0,817.0,2023-03-31,Greater Sydney,Outer Ring,House,550.0,2526.0,24644.0,Non Strata
2798,Blacktown,612.0,608.0,332.0,2023-03-31,Greater Sydney,Outer Ring,Other,420.0,125.0,2755.0,Strata
2799,Blacktown,612.0,608.0,332.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,500.0,164.0,2966.0,Strata
2800,Blacktown,612.0,608.0,332.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,480.0,561.0,6144.0,Strata
2801,Blue Mountains,870.0,934.0,233.0,2023-03-31,Greater Sydney,Outer Ring,House,550.0,346.0,3512.0,Non Strata
2802,Blue Mountains,630.0,628.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Other,414.0,5.0,198.0,Strata
2803,Blue Mountains,630.0,628.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,532.5,5.0,254.0,Strata
2804,Blue Mountains,630.0,628.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,41.0,656.0,Strata
2805,Camden,999.0,1086.0,301.0,2023-03-31,Greater Sydney,Outer Ring,House,650.0,840.0,7621.0,Non Strata
2806,Camden,705.0,734.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Other,430.0,31.0,420.0,Strata
2807,Camden,705.0,734.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,565.0,20.0,330.0,Strata
2808,Camden,705.0,734.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,400.0,63.0,523.0,Strata
2809,Campbelltown,795.0,823.0,338.0,2023-03-31,Greater Sydney,Outer Ring,House,500.0,931.0,10139.0,Non Strata
2810,Campbelltown,559.0,561.0,126.0,2023-03-31,Greater Sydney,Outer Ring,Other,400.0,56.0,1396.0,Strata
2811,Campbelltown,559.0,561.0,126.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,450.0,57.0,1540.0,Strata
2812,Campbelltown,559.0,561.0,126.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,420.0,133.0,2137.0,Strata
2813,Central Coast,875.0,977.0,994.0,2023-03-31,Greater Sydney,Outer Ring,House,550.0,2110.0,20428.0,Non Strata
2814,Central Coast,625.0,679.0,279.0,2023-03-31,Greater Sydney,Outer Ring,Other,400.0,74.0,2160.0,Strata
2815,Central Coast,625.0,679.0,279.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,570.0,148.0,2603.0,Strata
2816,Central Coast,625.0,679.0,279.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,450.0,439.0,6971.0,Strata
2817,Fairfield,980.0,1025.0,252.0,2023-03-31,Greater Sydney,Outer Ring,House,540.0,537.0,7962.0,Non Strata
2818,Fairfield,482.0,501.0,99.0,2023-03-31,Greater Sydney,Outer Ring,Other,408.0,190.0,3142.0,Strata
2819,Fairfield,482.0,501.0,99.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,463.0,40.0,1629.0,Strata
2820,Fairfield,482.0,501.0,99.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,350.0,276.0,4904.0,Strata
2821,Hawkesbury,920.0,1097.0,157.0,2023-03-31,Greater Sydney,Outer Ring,House,550.0,271.0,3068.0,Non Strata
2822,Hawkesbury,625.0,604.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Other,283.0,20.0,349.0,Strata
2823,Hawkesbury,625.0,604.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,480.0,20.0,485.0,Strata
2824,Hawkesbury,625.0,604.0,20.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,38.0,644.0,Strata
2825,Hornsby,1800.0,1896.0,246.0,2023-03-31,Greater Sydney,Outer Ring,House,725.0,491.0,4362.0,Non Strata
2826,Hornsby,714.0,811.0,168.0,2023-03-31,Greater Sydney,Outer Ring,Other,450.0,20.0,644.0,Strata
2827,Hornsby,714.0,811.0,168.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,650.0,44.0,739.0,Strata
2828,Hornsby,714.0,811.0,168.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,540.0,478.0,5518.0,Strata
2829,Liverpool,990.0,1030.0,340.0,2023-03-31,Greater Sydney,Outer Ring,House,580.0,1087.0,10378.0,Non Strata
2830,Liverpool,528.0,544.0,214.0,2023-03-31,Greater Sydney,Outer Ring,Other,405.0,162.0,2273.0,Strata
2831,Liverpool,528.0,544.0,214.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,495.0,57.0,1469.0,Strata
2832,Liverpool,528.0,544.0,214.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,470.0,583.0,6962.0,Strata
2833,Northern Beaches,2420.0,2730.0,381.0,2023-03-31,Greater Sydney,Outer Ring,House,995.0,971.0,6795.0,Non Strata
2834,Northern Beaches,1105.0,1255.0,360.0,2023-03-31,Greater Sydney,Outer Ring,Other,655.0,20.0,1203.0,Strata
2835,Northern Beaches,1105.0,1255.0,360.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,923.0,64.0,1130.0,Strata
2836,Northern Beaches,1105.0,1255.0,360.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,695.0,1067.0,15581.0,Strata
2837,Penrith,867.0,919.0,436.0,2023-03-31,Greater Sydney,Outer Ring,House,520.0,1255.0,13395.0,Non Strata
2838,Penrith,575.0,546.0,230.0,2023-03-31,Greater Sydney,Outer Ring,Other,400.0,77.0,1840.0,Strata
2839,Penrith,575.0,546.0,230.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,480.0,159.0,2705.0,Strata
2840,Penrith,575.0,546.0,230.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,420.0,379.0,5072.0,Strata
2841,Sutherland Shire,1571.0,1701.0,352.0,2023-03-31,Greater Sydney,Outer Ring,House,750.0,712.0,4907.0,Non Strata
2842,Sutherland Shire,838.0,926.0,354.0,2023-03-31,Greater Sydney,Outer Ring,Other,590.0,20.0,817.0,Strata
2843,Sutherland Shire,838.0,926.0,354.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,820.0,128.0,1762.0,Strata
2844,Sutherland Shire,838.0,926.0,354.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,550.0,685.0,9703.0,Strata
2845,The Hills Shire,1751.0,1844.0,394.0,2023-03-31,Greater Sydney,Outer Ring,House,720.0,929.0,7620.0,Non Strata
2846,The Hills Shire,791.0,834.0,164.0,2023-03-31,Greater Sydney,Outer Ring,Other,480.0,31.0,568.0,Strata
2847,The Hills Shire,791.0,834.0,164.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,650.0,73.0,1153.0,Strata
2848,The Hills Shire,791.0,834.0,164.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,600.0,443.0,3257.0,Strata
2849,Wollondilly,950.0,1111.0,147.0,2023-03-31,Greater Sydney,Outer Ring,House,580.0,251.0,2046.0,Non Strata
2850,Wollondilly,625.0,,5.0,2023-03-31,Greater Sydney,Outer Ring,Other,414.0,5.0,188.0,Strata
2851,Wollondilly,625.0,,5.0,2023-03-31,Greater Sydney,Outer Ring,Townhouse,532.5,5.0,72.0,Strata
2852,Wollondilly,625.0,,5.0,2023-03-31,Greater Sydney,Outer Ring,Flat/Unit,380.0,20.0,249.0,Strata
2853,Inner West,2040.0,2160.0,392.0,2023-06-30,Greater Sydney,Inner Ring,House,900.0,663.0,8168.0,Non Strata
2854,Inner West,875.0,923.0,394.0,2023-06-30,Greater Sydney,Inner Ring,Other,393.0,90.0,2800.0,Strata
2855,Inner West,875.0,923.0,394.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,900.0,140.0,2203.0,Strata
2856,Inner West,875.0,923.0,394.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,600.0,1550.0,20321.0,Strata
2857,Lane Cove,3520.0,3827.0,36.0,2023-06-30,Greater Sydney,Inner Ring,House,1075.0,72.0,788.0,Non Strata
2858,Lane Cove,966.0,1112.0,179.0,2023-06-30,Greater Sydney,Inner Ring,Other,530.0,5.0,152.0,Strata
2859,Lane Cove,966.0,1112.0,179.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,908.0,20.0,198.0,Strata
2860,Lane Cove,966.0,1112.0,179.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,750.0,535.0,5136.0,Strata
2861,Mosman,4300.0,5476.0,39.0,2023-06-30,Greater Sydney,Inner Ring,House,1850.0,69.0,575.0,Non Strata
2862,Mosman,1430.0,1636.0,82.0,2023-06-30,Greater Sydney,Inner Ring,Other,530.0,5.0,188.0,Strata
2863,Mosman,1430.0,1636.0,82.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,1200.0,20.0,169.0,Strata
2864,Mosman,1430.0,1636.0,82.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,680.0,221.0,3141.0,Strata
2865,North Sydney,3375.0,3775.0,52.0,2023-06-30,Greater Sydney,Inner Ring,House,1100.0,125.0,1319.0,Non Strata
2866,North Sydney,1200.0,1389.0,379.0,2023-06-30,Greater Sydney,Inner Ring,Other,600.0,20.0,642.0,Strata
2867,North Sydney,1200.0,1389.0,379.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,1165.0,64.0,884.0,Strata
2868,North Sydney,1200.0,1389.0,379.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,700.0,1299.0,15030.0,Strata
2869,Randwick,2870.0,3290.0,160.0,2023-06-30,Greater Sydney,Inner Ring,House,1200.0,270.0,2972.0,Non Strata
2870,Randwick,1050.0,1191.0,316.0,2023-06-30,Greater Sydney,Inner Ring,Other,530.0,50.0,1316.0,Strata
2871,Randwick,1050.0,1191.0,316.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,1100.0,69.0,1147.0,Strata
2872,Randwick,1050.0,1191.0,316.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,750.0,1415.0,17712.0,Strata
2873,Sydney,1885.0,2113.0,176.0,2023-06-30,Greater Sydney,Inner Ring,House,900.0,607.0,5991.0,Non Strata
2874,Sydney,970.0,1110.0,1156.0,2023-06-30,Greater Sydney,Inner Ring,Other,539.0,2426.0,7451.0,Strata
2875,Sydney,970.0,1110.0,1156.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,1000.0,187.0,2610.0,Strata
2876,Sydney,970.0,1110.0,1156.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,780.0,6366.0,54047.0,Strata
2877,Waverley,4075.0,4606.0,72.0,2023-06-30,Greater Sydney,Inner Ring,House,1500.0,133.0,1548.0,Non Strata
2878,Waverley,1455.0,1632.0,250.0,2023-06-30,Greater Sydney,Inner Ring,Other,360.0,20.0,964.0,Strata
2879,Waverley,1455.0,1632.0,250.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,1100.0,20.0,469.0,Strata
2880,Waverley,1455.0,1632.0,250.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,850.0,1039.0,12189.0,Strata
2881,Woollahra,4240.0,5440.0,88.0,2023-06-30,Greater Sydney,Inner Ring,House,1550.0,156.0,1447.0,Non Strata
2882,Woollahra,1580.0,2300.0,179.0,2023-06-30,Greater Sydney,Inner Ring,Other,530.0,5.0,617.0,Strata
2883,Woollahra,1580.0,2300.0,179.0,2023-06-30,Greater Sydney,Inner Ring,Townhouse,1380.0,43.0,570.0,Strata
2884,Woollahra,1580.0,2300.0,179.0,2023-06-30,Greater Sydney,Inner Ring,Flat/Unit,795.0,517.0,6622.0,Strata
2885,Bayside,1655.0,1752.0,170.0,2023-06-30,Greater Sydney,Middle Ring,House,850.0,292.0,4099.0,Non Strata
2886,Bayside,735.0,777.0,561.0,2023-06-30,Greater Sydney,Middle Ring,Other,700.0,73.0,1423.0,Strata
2887,Bayside,735.0,777.0,561.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,850.0,63.0,1040.0,Strata
2888,Bayside,735.0,777.0,561.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,740.0,2297.0,20969.0,Strata
2889,Burwood,2128.0,2177.0,42.0,2023-06-30,Greater Sydney,Middle Ring,House,863.0,68.0,882.0,Non Strata
2890,Burwood,900.0,940.0,119.0,2023-06-30,Greater Sydney,Middle Ring,Other,708.0,66.0,594.0,Strata
2891,Burwood,900.0,940.0,119.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,850.0,20.0,235.0,Strata
2892,Burwood,900.0,940.0,119.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,700.0,482.0,4546.0,Strata
2893,Canada Bay,2613.0,2874.0,124.0,2023-06-30,Greater Sydney,Middle Ring,House,950.0,168.0,2108.0,Non Strata
2894,Canada Bay,1050.0,1197.0,256.0,2023-06-30,Greater Sydney,Middle Ring,Other,665.0,32.0,608.0,Strata
2895,Canada Bay,1050.0,1197.0,256.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,833.0,52.0,726.0,Strata
2896,Canada Bay,1050.0,1197.0,256.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,750.0,887.0,9271.0,Strata
2897,Canterbury-Bankstown,1325.0,1368.0,682.0,2023-06-30,Greater Sydney,Middle Ring,House,700.0,788.0,10871.0,Non Strata
2898,Canterbury-Bankstown,560.0,589.0,514.0,2023-06-30,Greater Sydney,Middle Ring,Other,508.0,170.0,4056.0,Strata
2899,Canterbury-Bankstown,560.0,589.0,514.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,700.0,176.0,3400.0,Strata
2900,Canterbury-Bankstown,560.0,589.0,514.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,500.0,1268.0,18662.0,Strata
2901,Cumberland,1180.0,1220.0,379.0,2023-06-30,Greater Sydney,Middle Ring,House,650.0,617.0,8360.0,Non Strata
2902,Cumberland,560.0,578.0,424.0,2023-06-30,Greater Sydney,Middle Ring,Other,500.0,131.0,2830.0,Strata
2903,Cumberland,560.0,578.0,424.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,650.0,157.0,2641.0,Strata
2904,Cumberland,560.0,578.0,424.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,550.0,1141.0,14433.0,Strata
2905,Georges River,1818.0,1918.0,228.0,2023-06-30,Greater Sydney,Middle Ring,House,770.0,329.0,3770.0,Non Strata
2906,Georges River,723.0,753.0,377.0,2023-06-30,Greater Sydney,Middle Ring,Other,590.0,20.0,1092.0,Strata
2907,Georges River,723.0,753.0,377.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,700.0,51.0,920.0,Strata
2908,Georges River,723.0,753.0,377.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,600.0,848.0,10713.0,Strata
2909,Hunters Hill,3325.0,4182.0,20.0,2023-06-30,Greater Sydney,Middle Ring,House,1213.0,20.0,281.0,Non Strata
2910,Hunters Hill,949.0,1134.0,20.0,2023-06-30,Greater Sydney,Middle Ring,Other,590.0,5.0,43.0,Strata
2911,Hunters Hill,949.0,1134.0,20.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,780.0,5.0,86.0,Strata
2912,Hunters Hill,949.0,1134.0,20.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,600.0,45.0,553.0,Strata
2913,Ku-Ring-Gai,3080.0,3321.0,323.0,2023-06-30,Greater Sydney,Middle Ring,House,1150.0,260.0,2985.0,Non Strata
2914,Ku-Ring-Gai,1020.0,1150.0,210.0,2023-06-30,Greater Sydney,Middle Ring,Other,520.0,20.0,289.0,Strata
2915,Ku-Ring-Gai,1020.0,1150.0,210.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,1100.0,20.0,243.0,Strata
2916,Ku-Ring-Gai,1020.0,1150.0,210.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,690.0,416.0,4877.0,Strata
2917,Parramatta,1709.0,1776.0,342.0,2023-06-30,Greater Sydney,Middle Ring,House,670.0,595.0,7143.0,Non Strata
2918,Parramatta,687.0,726.0,982.0,2023-06-30,Greater Sydney,Middle Ring,Other,450.0,107.0,2109.0,Strata
2919,Parramatta,687.0,726.0,982.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,700.0,158.0,2699.0,Strata
2920,Parramatta,687.0,726.0,982.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,620.0,2769.0,28820.0,Strata
2921,Ryde,2433.0,2560.0,216.0,2023-06-30,Greater Sydney,Middle Ring,House,823.0,234.0,3177.0,Non Strata
2922,Ryde,800.0,853.0,487.0,2023-06-30,Greater Sydney,Middle Ring,Other,650.0,49.0,867.0,Strata
2923,Ryde,800.0,853.0,487.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,745.0,104.0,1595.0,Strata
2924,Ryde,800.0,853.0,487.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,630.0,1243.0,13729.0,Strata
2925,Strathfield,3100.0,3202.0,45.0,2023-06-30,Greater Sydney,Middle Ring,House,800.0,94.0,840.0,Non Strata
2926,Strathfield,630.0,633.0,154.0,2023-06-30,Greater Sydney,Middle Ring,Other,660.0,20.0,693.0,Strata
2927,Strathfield,630.0,633.0,154.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,780.0,20.0,229.0,Strata
2928,Strathfield,630.0,633.0,154.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,650.0,587.0,5471.0,Strata
2929,Willoughby,3320.0,3549.0,107.0,2023-06-30,Greater Sydney,Middle Ring,House,1198.0,194.0,1944.0,Non Strata
2930,Willoughby,1160.0,1227.0,181.0,2023-06-30,Greater Sydney,Middle Ring,Other,520.0,20.0,351.0,Strata
2931,Willoughby,1160.0,1227.0,181.0,2023-06-30,Greater Sydney,Middle Ring,Townhouse,800.0,20.0,433.0,Strata
2932,Willoughby,1160.0,1227.0,181.0,2023-06-30,Greater Sydney,Middle Ring,Flat/Unit,690.0,812.0,8040.0,Strata
2933,Blacktown,1080.0,1095.0,1040.0,2023-06-30,Greater Sydney,Outer Ring,House,600.0,2058.0,24176.0,Non Strata
2934,Blacktown,632.0,646.0,417.0,2023-06-30,Greater Sydney,Outer Ring,Other,430.0,150.0,2891.0,Strata
2935,Blacktown,632.0,646.0,417.0,2023-06-30,Greater Sydney,Outer Ring,Townhouse,580.0,215.0,3111.0,Strata
2936,Blacktown,632.0,646.0,417.0,2023-06-30,Greater Sydney,Outer Ring,Flat/Unit,495.0,659.0,6641.0,Strata
2937,Blue Mountains,860.0,918.0,290.0,2023-06-30,Greater Sydney,Outer Ring,House,550.0,334.0,3531.0,Non Strata
2938,Blue Mountains,639.0,702.0,20.0,2023-06-30,Greater Sydney,Outer Ring,Other,445.0,5.0,203.0,Strata
2939,Blue Mountains,639.0,702.0,20.0,2023-06-30,Greater Sydney,Outer Ring,Townhouse,525.0,20.0,259.0,Strata
2940,Blue Mountains,639.0,702.0,20.0,2023-06-30,Greater Sydney,Outer Ring,Flat/Unit,380.0,41.0,678.0,Strata
2941,Camden,1050.0,1109.0,363.0,2023-06-30,Greater Sydney,Outer Ring,House,650.0,710.0,7658.0,Non Strata
2942,Camden,695.0,745.0,20.0,2023-06-30,Greater Sydney,Outer Ring,Other,450.0,20.0,442.0,Strata
2943,Camden,695.0,745.0,20.0,2023-06-30,Greater Sydney,Outer Ring,Townhouse,605.0,34.0,365.0,Strata
2944,Camden,695.0,745.0,20.0,2023-06-30,Greater Sydney,Outer Ring,Flat/Unit,410.0,66.0,587.0,Strata
2945,Campbelltown,835.0,862.0,396.0,2023-06-30,Greater Sydney,Outer Ring,House,545.0,899.0,10058.0,Non Strata
2946,Campbelltown,535.0,519.0,129.0,2023-06-30,Greater Sydney,Outer Ring,Other,420.0,74.0,1453.0,Strata
2947,Campbelltown,535.0,519.0,129.0,2023-06-30,Greater Sydney,Outer Ring,Townhouse,470.0,106.0,1638.0,Strata
2948,Campbelltown,535.0,519.0,129.0,2023-06-30,Greater Sydney,Outer Ring,Flat/Unit,420.0,186.0,2257.0,Strata
